C1,C2,Ld,Lg,Ls,WN1,WN2,Bandwidth,DCPowerConsumption,S11,NoiseFigure,PowerGain
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,4.6e-06,1.4e-05,6330000000.0,0.0191,-12.9,2.304,9.51
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,4e-06,8e-06,7460000000.0,0.0168,-9.65,2.273,11.85
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,4e-06,5e-06,7880000000.0,0.0164,-11.16,2.378,10.59
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,4e-06,6e-06,7720000000.0,0.0166,-10.53,2.308,11.32
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,4e-06,7e-06,7510000000.0,0.0167,-10.05,2.279,11.72
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,4e-06,9e-06,7410000000.0,0.0169,-9.31,2.283,11.73
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,4e-06,1e-05,7400000000.0,0.017,-9.02,2.304,11.42
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,4e-06,1.1e-05,7480000000.0,0.017,-8.79,2.333,10.97
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,4e-06,1.2e-05,7440000000.0,0.0171,-8.59,2.368,10.42
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,4e-06,1.3e-05,7410000000.0,0.0171,-8.43,2.408,9.81
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,4e-06,1.4e-05,7430000000.0,0.0171,-8.31,2.453,9.17
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.2e-06,8e-06,6960000000.0,0.0204,-10.44,2.436,11.37
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.2e-06,5e-06,8270000000.0,0.0195,-9.95,2.786,9.37
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.2e-06,6e-06,7840000000.0,0.02,-10.08,2.59,10.46
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.2e-06,7e-06,7350000000.0,0.0202,-10.25,2.489,11.09
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.2e-06,9e-06,6640000000.0,0.0206,-10.64,2.411,11.39
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.2e-06,1e-05,6380000000.0,0.0207,-10.84,2.404,11.19
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.2e-06,1.1e-05,6180000000.0,0.0208,-11.03,2.41,10.84
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.2e-06,1.2e-05,6000000000.0,0.0208,-11.22,2.425,10.37
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.2e-06,1.3e-05,5870000000.0,0.0209,-11.39,2.448,9.83
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.2e-06,1.4e-05,5730000000.0,0.0209,-11.54,2.477,9.25
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.8e-06,8e-06,7140000000.0,0.0222,-7.66,2.862,10.63
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.8e-06,5e-06,8710000000.0,0.021,-6.97,3.428,8.2
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.8e-06,6e-06,8170000000.0,0.0216,-7.23,3.114,9.5
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.8e-06,7e-06,7670000000.0,0.0219,-7.45,2.951,10.26
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.8e-06,9e-06,6730000000.0,0.0223,-7.86,2.815,10.71
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.8e-06,1e-05,6360000000.0,0.0225,-8.05,2.792,10.57
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.8e-06,1.1e-05,6060000000.0,0.0226,-8.24,2.786,10.25
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.8e-06,1.2e-05,5850000000.0,0.0227,-8.4,2.792,9.81
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.8e-06,1.3e-05,5590000000.0,0.0228,-8.55,2.807,9.3
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,5.8e-06,1.4e-05,5460000000.0,0.0228,-8.68,2.83,8.74
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,6.4e-06,8e-06,7450000000.0,0.0238,-6.01,3.388,9.85
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,6.4e-06,5e-06,9230000000.0,0.0223,-5.28,4.233,6.93
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,6.4e-06,6e-06,8630000000.0,0.0231,-5.59,3.77,8.46
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,6.4e-06,7e-06,7990000000.0,0.0235,-5.82,3.523,9.37
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,6.4e-06,9e-06,6940000000.0,0.0241,-6.19,3.311,9.99
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,6.4e-06,1e-05,6500000000.0,0.0243,-6.36,3.269,9.89
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,6.4e-06,1.1e-05,6160000000.0,0.0244,-6.51,3.249,9.61
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,6.4e-06,1.2e-05,5780000000.0,0.0245,-6.64,3.245,9.2
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,6.4e-06,1.3e-05,5590000000.0,0.0246,-6.76,3.253,8.71
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,6.4e-06,1.4e-05,5280000000.0,0.0247,-6.85,3.269,8.17
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7e-06,8e-06,7790000000.0,0.0255,-4.98,3.959,9.06
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7e-06,5e-06,9770000000.0,0.0235,-4.22,5.125,5.66
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7e-06,6e-06,9120000000.0,0.0245,-4.55,4.498,7.41
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7e-06,7e-06,8460000000.0,0.0251,-4.79,4.153,8.48
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7e-06,9e-06,7210000000.0,0.0258,-5.14,3.847,9.28
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7e-06,1e-05,6770000000.0,0.026,-5.29,3.782,9.23
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7e-06,1.1e-05,6260000000.0,0.0262,-5.42,3.746,8.99
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7e-06,1.2e-05,5920000000.0,0.0263,-5.53,3.73,8.61
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7e-06,1.3e-05,5580000000.0,0.0264,-5.63,3.729,8.14
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7e-06,1.4e-05,5280000000.0,0.0265,-5.71,3.738,7.62
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7.6e-06,8e-06,8180000000.0,0.0271,-4.28,4.548,8.3
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7.6e-06,5e-06,10400000000.0,0.0246,-3.52,6.044,4.44
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7.6e-06,6e-06,9640000000.0,0.0258,-3.84,5.263,6.36
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7.6e-06,7e-06,8890000000.0,0.0266,-4.08,4.812,7.6
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7.6e-06,9e-06,7580000000.0,0.0274,-4.44,4.394,8.6
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7.6e-06,1e-05,6990000000.0,0.0277,-4.57,4.301,8.6
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7.6e-06,1.1e-05,6500000000.0,0.0279,-4.69,4.247,8.4
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7.6e-06,1.2e-05,6090000000.0,0.0281,-4.79,4.218,8.05
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7.6e-06,1.3e-05,5660000000.0,0.0282,-4.87,4.207,7.6
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,7.6e-06,1.4e-05,5410000000.0,0.0283,-4.94,4.208,7.1
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.2e-06,8e-06,8590000000.0,0.0286,-3.77,5.141,7.55
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.2e-06,5e-06,11000000000.0,0.0256,-3.04,6.946,3.3
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.2e-06,6e-06,10200000000.0,0.027,-3.33,6.036,5.35
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.2e-06,7e-06,9340000000.0,0.028,-3.58,5.476,6.73
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.2e-06,9e-06,7900000000.0,0.0291,-3.93,4.937,7.94
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.2e-06,1e-05,7260000000.0,0.0294,-4.06,4.813,8.01
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.2e-06,1.1e-05,6770000000.0,0.0296,-4.17,4.738,7.85
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.2e-06,1.2e-05,6240000000.0,0.0298,-4.27,4.694,7.53
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.2e-06,1.3e-05,5840000000.0,0.03,-4.34,4.671,7.11
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.2e-06,1.4e-05,5490000000.0,0.0301,-4.41,4.664,6.62
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.8e-06,8e-06,9020000000.0,0.0301,-3.39,5.726,6.82
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.8e-06,5e-06,11700000000.0,0.0265,-2.68,7.805,2.24
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.8e-06,6e-06,10700000000.0,0.0282,-2.95,6.794,4.38
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.8e-06,7e-06,9840000000.0,0.0293,-3.19,6.138,5.88
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.8e-06,9e-06,8240000000.0,0.0306,-3.55,5.471,7.3
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.8e-06,1e-05,7580000000.0,0.031,-3.68,5.312,7.44
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.8e-06,1.1e-05,7010000000.0,0.0313,-3.79,5.212,7.32
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.8e-06,1.2e-05,6460000000.0,0.0316,-3.88,5.151,7.04
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.8e-06,1.3e-05,6060000000.0,0.0318,-3.95,5.116,6.64
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,8.8e-06,1.4e-05,5600000000.0,0.0319,-4.01,5.1,6.18
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,9.4e-06,8e-06,9390000000.0,0.0315,-3.09,6.301,6.1
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,9.4e-06,5e-06,12400000000.0,0.0273,-2.43,8.604,1.29
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,9.4e-06,6e-06,11300000000.0,0.0292,-2.67,7.519,3.46
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,9.4e-06,7e-06,10300000000.0,0.0305,-2.89,6.784,5.06
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,9.4e-06,9e-06,8580000000.0,0.0322,-3.25,5.993,6.68
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,9.4e-06,1e-05,7900000000.0,0.0326,-3.39,5.794,6.88
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,9.4e-06,1.1e-05,7250000000.0,0.033,-3.5,5.668,6.82
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,9.4e-06,1.2e-05,6690000000.0,0.0333,-3.58,5.588,6.58
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,9.4e-06,1.3e-05,6230000000.0,0.0335,-3.66,5.54,6.21
1.3e-13,1.6e-13,2e-10,8e-10,7e-11,9.4e-06,1.4e-05,5750000000.0,0.0337,-3.71,5.513,5.76
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4.6e-06,8e-06,7210000000.0,0.0186,-11.84,2.275,11.39
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4.6e-06,5e-06,8210000000.0,0.018,-13.02,2.472,9.84
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4.6e-06,6e-06,7850000000.0,0.0183,-12.42,2.356,10.71
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4.6e-06,7e-06,7450000000.0,0.0185,-12.08,2.299,11.2
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4.6e-06,9e-06,6950000000.0,0.0187,-11.64,2.271,11.33
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4.6e-06,1e-05,6800000000.0,0.0188,-11.49,2.281,11.08
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4.6e-06,1.1e-05,6630000000.0,0.0189,-11.38,2.302,10.67
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4.6e-06,1.2e-05,6520000000.0,0.019,-11.3,2.33,10.15
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4.6e-06,1.3e-05,6430000000.0,0.019,-11.24,2.365,9.58
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4.6e-06,1.4e-05,6280000000.0,0.0191,-11.19,2.405,8.97
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4e-06,8e-06,7590000000.0,0.0168,-9.04,2.326,11.35
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4e-06,5e-06,8120000000.0,0.0164,-10.38,2.422,10.12
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4e-06,6e-06,7920000000.0,0.0166,-9.81,2.355,10.84
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4e-06,7e-06,7690000000.0,0.0167,-9.38,2.328,11.23
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4e-06,9e-06,7510000000.0,0.0169,-8.75,2.34,11.23
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4e-06,1e-05,7440000000.0,0.017,-8.5,2.365,10.92
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4e-06,1.1e-05,7420000000.0,0.017,-8.3,2.398,10.46
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4e-06,1.2e-05,7380000000.0,0.0171,-8.14,2.437,9.91
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4e-06,1.3e-05,7260000000.0,0.0171,-8.01,2.482,9.3
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,4e-06,1.4e-05,7220000000.0,0.0171,-7.9,2.532,8.65
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.2e-06,8e-06,7150000000.0,0.0204,-9.92,2.528,10.93
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.2e-06,5e-06,8520000000.0,0.0195,-9.74,2.875,9.0
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.2e-06,6e-06,8050000000.0,0.02,-9.75,2.679,10.05
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.2e-06,7e-06,7560000000.0,0.0202,-9.82,2.579,10.66
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.2e-06,9e-06,6820000000.0,0.0206,-10.03,2.505,10.94
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.2e-06,1e-05,6530000000.0,0.0207,-10.15,2.5,10.73
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.2e-06,1.1e-05,6300000000.0,0.0208,-10.27,2.509,10.36
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.2e-06,1.2e-05,6100000000.0,0.0208,-10.39,2.528,9.89
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.2e-06,1.3e-05,5940000000.0,0.0209,-10.5,2.554,9.34
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.2e-06,1.4e-05,5780000000.0,0.0209,-10.6,2.587,8.76
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.8e-06,8e-06,7340000000.0,0.0222,-7.69,2.956,10.27
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.8e-06,5e-06,8970000000.0,0.021,-7.12,3.514,7.92
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.8e-06,6e-06,8380000000.0,0.0216,-7.34,3.204,9.18
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.8e-06,7e-06,7850000000.0,0.0219,-7.52,3.043,9.92
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.8e-06,9e-06,6890000000.0,0.0223,-7.85,2.91,10.34
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.8e-06,1e-05,6530000000.0,0.0225,-8.01,2.889,10.18
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.8e-06,1.1e-05,6200000000.0,0.0226,-8.17,2.885,9.85
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.8e-06,1.2e-05,5970000000.0,0.0227,-8.31,2.894,9.41
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.8e-06,1.3e-05,5690000000.0,0.0228,-8.44,2.913,8.89
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,5.8e-06,1.4e-05,5540000000.0,0.0228,-8.55,2.939,8.33
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,6.4e-06,8e-06,7600000000.0,0.0238,-6.2,3.474,9.56
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,6.4e-06,5e-06,9490000000.0,0.0223,-5.5,4.3,6.74
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,6.4e-06,6e-06,8850000000.0,0.0231,-5.81,3.848,8.22
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,6.4e-06,7e-06,8180000000.0,0.0235,-6.02,3.607,9.11
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,6.4e-06,9e-06,7120000000.0,0.0241,-6.37,3.4,9.69
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,6.4e-06,1e-05,6640000000.0,0.0243,-6.52,3.36,9.58
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,6.4e-06,1.1e-05,6320000000.0,0.0244,-6.66,3.342,9.29
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,6.4e-06,1.2e-05,5920000000.0,0.0245,-6.79,3.34,8.87
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,6.4e-06,1.3e-05,5700000000.0,0.0246,-6.91,3.35,8.38
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,6.4e-06,1.4e-05,5390000000.0,0.0247,-7.0,3.369,7.83
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7e-06,8e-06,7970000000.0,0.0255,-5.22,4.032,8.84
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7e-06,5e-06,10000000000.0,0.0235,-4.45,5.158,5.54
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7e-06,6e-06,9300000000.0,0.0245,-4.79,4.554,7.24
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7e-06,7e-06,8590000000.0,0.0251,-5.03,4.22,8.29
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7e-06,9e-06,7340000000.0,0.0258,-5.38,3.923,9.05
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7e-06,1e-05,6870000000.0,0.026,-5.53,3.861,8.98
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7e-06,1.1e-05,6390000000.0,0.0262,-5.66,3.828,8.73
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7e-06,1.2e-05,6030000000.0,0.0263,-5.77,3.814,8.34
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7e-06,1.3e-05,5700000000.0,0.0264,-5.87,3.815,7.87
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7e-06,1.4e-05,5380000000.0,0.0265,-5.95,3.826,7.34
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7.6e-06,8e-06,8300000000.0,0.0271,-4.53,4.602,8.14
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7.6e-06,5e-06,10700000000.0,0.0246,-3.73,6.032,4.39
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7.6e-06,6e-06,9840000000.0,0.0258,-4.07,5.288,6.26
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7.6e-06,7e-06,9050000000.0,0.0266,-4.33,4.856,7.46
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7.6e-06,9e-06,7660000000.0,0.0274,-4.69,4.454,8.42
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7.6e-06,1e-05,7120000000.0,0.0277,-4.83,4.365,8.41
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7.6e-06,1.1e-05,6600000000.0,0.0279,-4.95,4.314,8.19
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7.6e-06,1.2e-05,6220000000.0,0.0281,-5.06,4.287,7.84
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7.6e-06,1.3e-05,5770000000.0,0.0282,-5.15,4.278,7.38
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,7.6e-06,1.4e-05,5490000000.0,0.0283,-5.22,4.282,6.88
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.2e-06,8e-06,8670000000.0,0.0286,-4.02,5.171,7.44
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.2e-06,5e-06,11300000000.0,0.0256,-3.22,6.881,3.31
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.2e-06,6e-06,10400000000.0,0.027,-3.55,6.022,5.3
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.2e-06,7e-06,9470000000.0,0.028,-3.81,5.491,6.65
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.2e-06,9e-06,8010000000.0,0.0291,-4.19,4.977,7.81
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.2e-06,1e-05,7350000000.0,0.0294,-4.33,4.859,7.86
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.2e-06,1.1e-05,6830000000.0,0.0296,-4.45,4.788,7.69
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.2e-06,1.2e-05,6340000000.0,0.0298,-4.55,4.747,7.36
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.2e-06,1.3e-05,5910000000.0,0.03,-4.63,4.727,6.93
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.2e-06,1.4e-05,5600000000.0,0.0301,-4.7,4.722,6.44
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.8e-06,8e-06,9080000000.0,0.0301,-3.63,5.729,6.75
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.8e-06,5e-06,12000000000.0,0.0265,-2.86,7.68,2.32
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.8e-06,6e-06,10900000000.0,0.0282,-3.15,6.734,4.39
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.8e-06,7e-06,9940000000.0,0.0293,-3.42,6.117,5.84
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.8e-06,9e-06,8310000000.0,0.0306,-3.8,5.488,7.21
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.8e-06,1e-05,7620000000.0,0.031,-3.95,5.337,7.33
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.8e-06,1.1e-05,7100000000.0,0.0313,-4.06,5.244,7.2
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.8e-06,1.2e-05,6530000000.0,0.0316,-4.16,5.187,6.91
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.8e-06,1.3e-05,6110000000.0,0.0318,-4.24,5.155,6.51
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,8.8e-06,1.4e-05,5690000000.0,0.0319,-4.31,5.141,6.04
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,9.4e-06,8e-06,9490000000.0,0.0315,-3.32,6.272,6.08
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,9.4e-06,5e-06,12800000000.0,0.0273,-2.58,8.417,1.42
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,9.4e-06,6e-06,11500000000.0,0.0292,-2.85,7.408,3.52
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,9.4e-06,7e-06,10400000000.0,0.0305,-3.1,6.723,5.07
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,9.4e-06,9e-06,8640000000.0,0.0322,-3.5,5.983,6.62
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,9.4e-06,1e-05,7920000000.0,0.0326,-3.65,5.797,6.81
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,9.4e-06,1.1e-05,7320000000.0,0.033,-3.76,5.679,6.74
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,9.4e-06,1.2e-05,6730000000.0,0.0333,-3.86,5.605,6.48
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,9.4e-06,1.3e-05,6300000000.0,0.0335,-3.94,5.561,6.11
1.3e-13,1.6e-13,2e-10,8e-10,8e-11,9.4e-06,1.4e-05,5810000000.0,0.0337,-4.01,5.537,5.66
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4.6e-06,8e-06,9020000000.0,0.0186,-5.29,2.9,11.64
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4.6e-06,5e-06,8930000000.0,0.018,-5.58,3.095,10.07
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4.6e-06,6e-06,8920000000.0,0.0183,-5.53,2.976,10.99
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4.6e-06,7e-06,8960000000.0,0.0185,-5.42,2.922,11.48
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4.6e-06,9e-06,9100000000.0,0.0187,-5.16,2.897,11.55
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4.6e-06,1e-05,9160000000.0,0.0188,-5.03,2.907,11.25
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4.6e-06,1.1e-05,9110000000.0,0.0189,-4.91,2.925,10.8
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4.6e-06,1.2e-05,9000000000.0,0.019,-4.81,2.951,10.25
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4.6e-06,1.3e-05,8780000000.0,0.019,-4.71,2.981,9.64
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4.6e-06,1.4e-05,8540000000.0,0.0191,-4.64,3.017,9.01
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4e-06,8e-06,10600000000.0,0.0168,-3.14,3.456,10.43
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4e-06,5e-06,9920000000.0,0.0164,-3.32,3.581,9.14
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4e-06,6e-06,10100000000.0,0.0166,-3.27,3.493,9.91
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4e-06,7e-06,10400000000.0,0.0167,-3.2,3.461,10.31
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4e-06,9e-06,10800000000.0,0.0169,-3.07,3.468,10.29
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4e-06,1e-05,10800000000.0,0.017,-3.01,3.492,9.96
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4e-06,1.1e-05,10800000000.0,0.017,-2.95,3.524,9.49
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4e-06,1.2e-05,10600000000.0,0.0171,-2.9,3.562,8.91
1.3e-13,1.6e-13,2e-10,6e-10,5e-11,4e-06,1.3e-05,10200000000.0,0.0171,-2.85,3.605,8.28
